Timestamp,Open,High,Low,Close,Volume,Symbol
1530489600000,3.86e-06,4.64e-06,3.82e-06,4.11e-06,86863544.0,TNB/BTC
1530576000000,4.11e-06,4.5e-06,4.05e-06,4.37e-06,41414709.0,TNB/BTC
1530662400000,4.36e-06,4.5e-06,3.98e-06,4.17e-06,24102078.0,TNB/BTC
1530748800000,4.18e-06,4.25e-06,3.7e-06,3.79e-06,14129323.0,TNB/BTC
1530835200000,3.79e-06,4.14e-06,3.49e-06,3.81e-06,12926324.0,TNB/BTC
1530921600000,3.81e-06,3.85e-06,3.55e-06,3.76e-06,16395381.0,TNB/BTC
1531008000000,3.76e-06,3.84e-06,3.65e-06,3.72e-06,9052938.0,TNB/BTC
1531094400000,3.74e-06,3.77e-06,3.51e-06,3.51e-06,10836477.0,TNB/BTC
1531180800000,3.51e-06,3.64e-06,3.26e-06,3.29e-06,18368628.0,TNB/BTC
1531267200000,3.29e-06,3.32e-06,2.99e-06,3.18e-06,18940330.0,TNB/BTC
1531353600000,3.17e-06,3.29e-06,3.11e-06,3.18e-06,6438635.0,TNB/BTC
1531440000000,3.18e-06,3.31e-06,3.1e-06,3.17e-06,9414789.0,TNB/BTC
1531526400000,3.19e-06,3.2e-06,3.01e-06,3.09e-06,6107916.0,TNB/BTC
1531612800000,3.09e-06,3.26e-06,3.06e-06,3.23e-06,5612121.0,TNB/BTC
1531699200000,3.22e-06,3.5e-06,3.19e-06,3.31e-06,18630788.0,TNB/BTC
1531785600000,3.31e-06,3.33e-06,3.15e-06,3.23e-06,13657320.0,TNB/BTC
1531872000000,3.23e-06,3.35e-06,3.08e-06,3.11e-06,15990994.0,TNB/BTC
1531958400000,3.12e-06,3.14e-06,2.95e-06,3.01e-06,8848896.0,TNB/BTC
1532044800000,3.01e-06,3.02e-06,2.59e-06,2.66e-06,15700029.0,TNB/BTC
1532131200000,2.65e-06,2.78e-06,2.62e-06,2.67e-06,9949078.0,TNB/BTC
1532217600000,2.67e-06,2.74e-06,2.6e-06,2.66e-06,8761787.0,TNB/BTC
1532304000000,2.67e-06,2.68e-06,2.38e-06,2.46e-06,14953957.0,TNB/BTC
1532390400000,2.46e-06,2.73e-06,2.18e-06,2.57e-06,39642098.0,TNB/BTC
1532476800000,2.57e-06,2.64e-06,2.44e-06,2.58e-06,43100168.0,TNB/BTC
1532563200000,2.57e-06,2.65e-06,2.56e-06,2.56e-06,12602500.0,TNB/BTC
1532649600000,2.56e-06,2.67e-06,2.49e-06,2.6e-06,9449361.0,TNB/BTC
1532736000000,2.61e-06,2.7e-06,2.5e-06,2.52e-06,5535154.0,TNB/BTC
1532822400000,2.52e-06,2.54e-06,2.42e-06,2.46e-06,10357142.0,TNB/BTC
1532908800000,2.45e-06,2.5e-06,2.33e-06,2.36e-06,9261591.0,TNB/BTC
1532995200000,2.36e-06,2.37e-06,2.21e-06,2.26e-06,4748359.0,TNB/BTC
1533081600000,2.27e-06,2.45e-06,2.25e-06,2.31e-06,12980533.0,TNB/BTC
1533168000000,2.31e-06,2.34e-06,2.11e-06,2.14e-06,6554453.0,TNB/BTC
1533254400000,2.14e-06,2.3e-06,2.1e-06,2.25e-06,6856723.0,TNB/BTC
1533340800000,2.26e-06,2.49e-06,2.21e-06,2.31e-06,14444183.0,TNB/BTC
1533427200000,2.31e-06,2.62e-06,2.29e-06,2.47e-06,13863873.0,TNB/BTC
1533513600000,2.46e-06,2.79e-06,2.46e-06,2.72e-06,15267678.0,TNB/BTC
1533600000000,2.71e-06,2.8e-06,2.4e-06,2.45e-06,20601719.0,TNB/BTC
1533686400000,2.45e-06,2.5e-06,2.37e-06,2.42e-06,9804798.0,TNB/BTC
1533772800000,2.4e-06,2.73e-06,2.4e-06,2.53e-06,14297520.0,TNB/BTC
1533859200000,2.53e-06,2.6e-06,2.38e-06,2.43e-06,5899351.0,TNB/BTC
1533945600000,2.43e-06,2.45e-06,2.08e-06,2.15e-06,11553725.0,TNB/BTC
1534032000000,2.13e-06,2.25e-06,2.1e-06,2.14e-06,3807087.0,TNB/BTC
1534118400000,2.15e-06,2.17e-06,1.7e-06,1.77e-06,9167182.0,TNB/BTC
1534204800000,1.78e-06,1.79e-06,1.5e-06,1.59e-06,14057310.0,TNB/BTC
1534291200000,1.59e-06,1.88e-06,1.52e-06,1.57e-06,13829797.0,TNB/BTC
1534377600000,1.57e-06,1.78e-06,1.56e-06,1.71e-06,8330497.0,TNB/BTC
1534464000000,1.71e-06,2.32e-06,1.69e-06,2.02e-06,49477710.0,TNB/BTC
1534550400000,2.02e-06,2.06e-06,1.66e-06,1.78e-06,19709047.0,TNB/BTC
1534636800000,1.78e-06,1.98e-06,1.71e-06,1.83e-06,13201402.0,TNB/BTC
1534723200000,1.83e-06,1.86e-06,1.74e-06,1.78e-06,7813348.0,TNB/BTC
1534809600000,1.76e-06,1.83e-06,1.67e-06,1.73e-06,8712867.0,TNB/BTC
1534896000000,1.74e-06,1.8e-06,1.69e-06,1.72e-06,8099993.0,TNB/BTC
1534982400000,1.72e-06,1.73e-06,1.65e-06,1.7e-06,6125033.0,TNB/BTC
1535068800000,1.7e-06,2.15e-06,1.67e-06,1.87e-06,57890466.0,TNB/BTC
1535155200000,1.86e-06,2.18e-06,1.81e-06,1.84e-06,110956323.0,TNB/BTC
1535241600000,1.83e-06,1.87e-06,1.66e-06,1.76e-06,65660868.0,TNB/BTC
1535328000000,1.76e-06,1.89e-06,1.73e-06,1.81e-06,46466556.0,TNB/BTC
1535414400000,1.82e-06,1.87e-06,1.8e-06,1.84e-06,30127222.0,TNB/BTC
1535500800000,1.84e-06,1.85e-06,1.73e-06,1.79e-06,21242034.0,TNB/BTC
1535587200000,1.79e-06,1.79e-06,1.64e-06,1.71e-06,15869544.0,TNB/BTC
1535673600000,1.7e-06,1.74e-06,1.66e-06,1.71e-06,18422696.0,TNB/BTC
1535760000000,1.72e-06,1.84e-06,1.71e-06,1.76e-06,24818699.0,TNB/BTC
1535846400000,1.76e-06,1.79e-06,1.68e-06,1.71e-06,16740610.0,TNB/BTC
1535932800000,1.7e-06,1.8e-06,1.67e-06,1.71e-06,21272400.0,TNB/BTC
1536019200000,1.71e-06,1.81e-06,1.7e-06,1.76e-06,24623245.0,TNB/BTC
1536105600000,1.76e-06,1.8e-06,1.47e-06,1.49e-06,39108137.0,TNB/BTC
