Timestamp,Open,High,Low,Close,Volume,Symbol
1530489600000,4.995e-05,5.31e-05,4.8e-05,5.136e-05,2984469.0,BLZ/BTC
1530576000000,5.136e-05,5.76e-05,4.976e-05,5.262e-05,5114113.0,BLZ/BTC
1530662400000,5.251e-05,5.93e-05,5.223e-05,5.596e-05,2614880.0,BLZ/BTC
1530748800000,5.596e-05,5.789e-05,5.3e-05,5.439e-05,2548421.0,BLZ/BTC
1530835200000,5.435e-05,5.441e-05,4.8e-05,5.158e-05,2745127.0,BLZ/BTC
1530921600000,5.164e-05,5.205e-05,4.705e-05,5.084e-05,2040138.0,BLZ/BTC
1531008000000,5.084e-05,5.384e-05,4.758e-05,4.856e-05,1281856.0,BLZ/BTC
1531094400000,4.856e-05,5.168e-05,4.646e-05,4.718e-05,2649120.0,BLZ/BTC
1531180800000,4.718e-05,4.726e-05,4.07e-05,4.08e-05,4800650.0,BLZ/BTC
1531267200000,4.087e-05,4.692e-05,3.81e-05,4.128e-05,4496610.0,BLZ/BTC
1531353600000,4.128e-05,4.186e-05,3.848e-05,4.056e-05,2447335.0,BLZ/BTC
1531440000000,4.052e-05,4.26e-05,3.917e-05,3.951e-05,2575350.0,BLZ/BTC
1531526400000,3.967e-05,4.199e-05,3.95e-05,4.079e-05,1908012.0,BLZ/BTC
1531612800000,4.081e-05,4.679e-05,3.989e-05,4.579e-05,3422819.0,BLZ/BTC
1531699200000,4.579e-05,4.988e-05,4.343e-05,4.752e-05,4285192.0,BLZ/BTC
1531785600000,4.747e-05,5.193e-05,4.682e-05,5.07e-05,4901514.0,BLZ/BTC
1531872000000,5.053e-05,5.19e-05,4.44e-05,4.533e-05,4065238.0,BLZ/BTC
1531958400000,4.536e-05,4.913e-05,4.385e-05,4.666e-05,3125879.0,BLZ/BTC
1532044800000,4.666e-05,4.685e-05,3.925e-05,4e-05,3753390.0,BLZ/BTC
1532131200000,4.001e-05,4.372e-05,3.99e-05,4.151e-05,3252918.0,BLZ/BTC
1532217600000,4.15e-05,4.232e-05,3.93e-05,3.966e-05,2669173.0,BLZ/BTC
1532304000000,3.966e-05,4.051e-05,3.633e-05,3.661e-05,3004381.0,BLZ/BTC
1532390400000,3.662e-05,4.01e-05,3.482e-05,3.644e-05,5952030.0,BLZ/BTC
1532476800000,3.642e-05,4.089e-05,3.64e-05,4.012e-05,4004864.0,BLZ/BTC
1532563200000,4.012e-05,4.195e-05,3.723e-05,3.802e-05,2944689.0,BLZ/BTC
1532649600000,3.806e-05,3.859e-05,3.543e-05,3.673e-05,2720279.0,BLZ/BTC
1532736000000,3.672e-05,3.89e-05,3.636e-05,3.684e-05,1991005.0,BLZ/BTC
