Timestamp,Open,High,Low,Close,Volume,Symbol
1530489600000,4.29e-06,4.57e-06,4.21e-06,4.45e-06,48489635.0,FUN/BTC
1530576000000,4.44e-06,4.54e-06,4.29e-06,4.36e-06,25655104.0,FUN/BTC
1530662400000,4.37e-06,4.48e-06,4.27e-06,4.42e-06,16155660.0,FUN/BTC
1530748800000,4.42e-06,4.74e-06,4.38e-06,4.62e-06,36197025.0,FUN/BTC
1530835200000,4.63e-06,4.69e-06,4.39e-06,4.47e-06,24327934.0,FUN/BTC
1530921600000,4.47e-06,4.48e-06,4.28e-06,4.38e-06,7132262.0,FUN/BTC
1531008000000,4.38e-06,4.5e-06,4.28e-06,4.42e-06,9891672.0,FUN/BTC
1531094400000,4.42e-06,4.5e-06,4.23e-06,4.29e-06,9016212.0,FUN/BTC
1531180800000,4.27e-06,4.27e-06,3.85e-06,3.91e-06,17408896.0,FUN/BTC
1531267200000,3.92e-06,4e-06,3.78e-06,3.94e-06,11633531.0,FUN/BTC
1531353600000,3.96e-06,3.98e-06,3.77e-06,3.85e-06,7462017.0,FUN/BTC
1531440000000,3.83e-06,3.9e-06,3.8e-06,3.84e-06,6023835.0,FUN/BTC
1531526400000,3.82e-06,3.85e-06,3.7e-06,3.76e-06,4969474.0,FUN/BTC
1531612800000,3.76e-06,4.09e-06,3.74e-06,3.97e-06,16627666.0,FUN/BTC
1531699200000,3.98e-06,4.06e-06,3.76e-06,3.97e-06,27465857.0,FUN/BTC
1531785600000,3.99e-06,4.02e-06,3.82e-06,3.99e-06,11045168.0,FUN/BTC
1531872000000,3.99e-06,4.18e-06,3.9e-06,3.93e-06,21715759.0,FUN/BTC
1531958400000,3.92e-06,3.98e-06,3.65e-06,3.71e-06,11275461.0,FUN/BTC
1532044800000,3.71e-06,3.76e-06,3.37e-06,3.43e-06,18520063.0,FUN/BTC
1532131200000,3.43e-06,3.6e-06,3.38e-06,3.54e-06,9436476.0,FUN/BTC
1532217600000,3.54e-06,3.58e-06,3.41e-06,3.44e-06,7497619.0,FUN/BTC
1532304000000,3.45e-06,3.49e-06,3.17e-06,3.25e-06,9794733.0,FUN/BTC
1532390400000,3.25e-06,3.39e-06,3.12e-06,3.16e-06,12350493.0,FUN/BTC
