Timestamp,Open,High,Low,Close,Volume,Symbol
1598918400000,0.0005109,0.003888,0.0005109,0.0007347,6092423.32,SUSHI/BTC
1599004800000,0.0007396,0.0007785,0.000528,0.0006368,5673943.27,SUSHI/BTC
1599091200000,0.0006357,0.000785,0.0004611,0.000481,6199378.59,SUSHI/BTC
1599177600000,0.0004804,0.0005495,0.0004199,0.0004377,3583902.69,SUSHI/BTC
1599264000000,0.0004365,0.0004849,0.0001322,0.0001851,20570692.8,SUSHI/BTC
1599350400000,0.0001854,0.00034,0.000113,0.0003098,37645456.85,SUSHI/BTC
1599436800000,0.0003099,0.0003287,0.0002204,0.0002754,18490215.97,SUSHI/BTC
1599523200000,0.0002751,0.0002885,0.0002292,0.0002344,9431883.17,SUSHI/BTC
1599609600000,0.0002346,0.0003107,0.0002156,0.0002816,13145863.33,SUSHI/BTC
1599696000000,0.0002817,0.0003033,0.0002174,0.00023,12213439.49,SUSHI/BTC
1599782400000,0.0002306,0.0002857,0.0001979,0.0002608,14451462.86,SUSHI/BTC
1599868800000,0.000261,0.000263,0.0002243,0.0002521,11017116.46,SUSHI/BTC
1599955200000,0.0002518,0.0002531,0.0002119,0.0002254,4778841.07,SUSHI/BTC
1600041600000,0.0002256,0.0002497,0.0002094,0.0002302,8110509.07,SUSHI/BTC
1600128000000,0.0002306,0.0002467,0.0001544,0.000163,13590826.29,SUSHI/BTC
1600214400000,0.000163,0.0001659,0.0001326,0.0001383,7596538.94,SUSHI/BTC
1600300800000,0.0001387,0.0001503,0.0001224,0.0001404,8795210.26,SUSHI/BTC
1600387200000,0.0001403,0.0001702,0.0001401,0.000155,10588696.44,SUSHI/BTC
1600473600000,0.0001547,0.0001754,0.0001466,0.0001602,8339391.79,SUSHI/BTC
1600560000000,0.0001602,0.0001761,0.000145,0.0001505,7368024.86,SUSHI/BTC
1600646400000,0.0001507,0.0001588,0.000131,0.0001354,5308879.97,SUSHI/BTC
1600732800000,0.0001355,0.0001396,0.0001275,0.000132,6300244.05,SUSHI/BTC
1600819200000,0.0001321,0.0001384,0.0001177,0.0001238,7829007.29,SUSHI/BTC
1600905600000,0.0001241,0.000138,0.000122,0.0001314,4883173.06,SUSHI/BTC
1600992000000,0.0001313,0.0001345,0.0001261,0.0001314,3242833.52,SUSHI/BTC
1601078400000,0.0001313,0.0001342,0.0001268,0.00013,2655142.06,SUSHI/BTC
1601164800000,0.00013,0.0001343,0.0001241,0.000127,1627663.88,SUSHI/BTC
1601251200000,0.0001271,0.0001282,0.0001165,0.0001187,3122337.32,SUSHI/BTC
1601337600000,0.0001186,0.0001202,0.0001123,0.0001157,2281767.12,SUSHI/BTC
1601424000000,0.0001154,0.0001236,0.0001145,0.000119,2707843.57,SUSHI/BTC
1601510400000,0.0001191,0.0001244,0.0001145,0.0001178,1921057.33,SUSHI/BTC
1601596800000,0.0001176,0.0001185,0.0001,0.0001057,3897827.6,SUSHI/BTC
1601683200000,0.0001057,0.0001069,9.94e-05,0.0001003,2075261.78,SUSHI/BTC
1601769600000,0.0001003,0.0001012,8.08e-05,8.23e-05,5382376.64,SUSHI/BTC
1601856000000,8.23e-05,8.87e-05,7.64e-05,7.83e-05,7107040.37,SUSHI/BTC
1601942400000,7.85e-05,7.91e-05,5.92e-05,6.03e-05,16034528.24,SUSHI/BTC
1602028800000,6.02e-05,6.4e-05,5.22e-05,6.35e-05,21093479.0,SUSHI/BTC
1602115200000,6.35e-05,7.34e-05,5.64e-05,7.12e-05,16232760.27,SUSHI/BTC
1602201600000,7.1e-05,7.81e-05,6.78e-05,7.49e-05,8024479.0,SUSHI/BTC
1602288000000,7.47e-05,7.64e-05,6.47e-05,6.62e-05,6252348.19,SUSHI/BTC
1602374400000,6.62e-05,6.89e-05,6.16e-05,6.68e-05,4328457.51,SUSHI/BTC
1602460800000,6.68e-05,6.97e-05,6.48e-05,6.58e-05,1933173.24,SUSHI/BTC
1602547200000,6.6e-05,6.68e-05,6.26e-05,6.44e-05,1481406.2,SUSHI/BTC
1602633600000,6.47e-05,6.71e-05,6.12e-05,6.29e-05,1647431.66,SUSHI/BTC
1602720000000,6.28e-05,6.31e-05,5.89e-05,6.12e-05,2844578.87,SUSHI/BTC
1602806400000,6.12e-05,6.18e-05,5.68e-05,5.79e-05,2852859.02,SUSHI/BTC
1602892800000,5.78e-05,6e-05,5.7e-05,5.84e-05,1015899.37,SUSHI/BTC
1602979200000,5.84e-05,6.27e-05,5.82e-05,6.2e-05,1566173.49,SUSHI/BTC
1603065600000,6.2e-05,6.28e-05,5.68e-05,5.75e-05,1258825.57,SUSHI/BTC
1603152000000,5.75e-05,5.78e-05,5.1e-05,5.26e-05,1569968.05,SUSHI/BTC
1603238400000,5.26e-05,5.48e-05,5.04e-05,5.17e-05,1370675.65,SUSHI/BTC
1603324800000,5.2e-05,5.52e-05,5.09e-05,5.14e-05,1601066.17,SUSHI/BTC
1603411200000,5.13e-05,5.36e-05,5.03e-05,5.15e-05,1530923.45,SUSHI/BTC
1603497600000,5.14e-05,5.17e-05,4.93e-05,5.01e-05,1236564.39,SUSHI/BTC
1603584000000,5.01e-05,5.06e-05,4.74e-05,4.79e-05,1063375.17,SUSHI/BTC
1603670400000,4.78e-05,4.92e-05,4.59e-05,4.79e-05,1561587.1,SUSHI/BTC
1603756800000,4.79e-05,5.28e-05,4.73e-05,5.12e-05,3989770.71,SUSHI/BTC
1603843200000,5.12e-05,5.14e-05,4.64e-05,4.82e-05,2668758.45,SUSHI/BTC
1603929600000,4.81e-05,5.11e-05,4.65e-05,4.79e-05,1978009.39,SUSHI/BTC
1604016000000,4.77e-05,4.81e-05,4.39e-05,4.41e-05,2029544.44,SUSHI/BTC
1604102400000,4.41e-05,4.58e-05,4.33e-05,4.38e-05,840195.15,SUSHI/BTC
1604188800000,4.4e-05,4.47e-05,4.32e-05,4.41e-05,660851.06,SUSHI/BTC
1604275200000,4.41e-05,4.53e-05,4.28e-05,4.3e-05,852053.66,SUSHI/BTC
