Timestamp,Open,High,Low,Close,Volume,Symbol
1532476800000,3e-06,3e-06,2.42e-06,2.58e-06,785368289.0,VET/BTC
1532563200000,2.6e-06,3.37e-06,2.57e-06,3.15e-06,2510745217.0,VET/BTC
1532649600000,3.15e-06,3.25e-06,2.92e-06,3.07e-06,861104122.0,VET/BTC
1532736000000,3.08e-06,3.15e-06,3.03e-06,3.12e-06,244177463.0,VET/BTC
1532822400000,3.12e-06,3.27e-06,3.12e-06,3.22e-06,372554577.0,VET/BTC
1532908800000,3.23e-06,3.23e-06,2.94e-06,3.09e-06,434745953.0,VET/BTC
1532995200000,3.08e-06,3.12e-06,2.68e-06,2.97e-06,776796274.0,VET/BTC
1533081600000,2.94e-06,2.99e-06,2.58e-06,2.64e-06,759626980.0,VET/BTC
1533168000000,2.64e-06,2.67e-06,2.25e-06,2.31e-06,621978070.0,VET/BTC
1533254400000,2.31e-06,2.32e-06,1.76e-06,2.06e-06,1734636773.0,VET/BTC
1533340800000,2.05e-06,2.14e-06,1.74e-06,1.91e-06,1034719479.0,VET/BTC
1533427200000,1.9e-06,2.03e-06,1.82e-06,1.99e-06,635157347.0,VET/BTC
1533513600000,1.99e-06,2.02e-06,1.86e-06,1.93e-06,570803533.0,VET/BTC
1533600000000,1.93e-06,1.99e-06,1.87e-06,1.92e-06,583350839.0,VET/BTC
1533686400000,1.92e-06,1.93e-06,1.66e-06,1.73e-06,824061436.0,VET/BTC
1533772800000,1.73e-06,1.8e-06,1.7e-06,1.77e-06,366379609.0,VET/BTC
1533859200000,1.77e-06,1.78e-06,1.53e-06,1.56e-06,912673018.0,VET/BTC
1533945600000,1.55e-06,1.58e-06,1.41e-06,1.47e-06,531294596.0,VET/BTC
1534032000000,1.46e-06,1.55e-06,1.41e-06,1.43e-06,322244265.0,VET/BTC
1534118400000,1.44e-06,1.46e-06,1.1e-06,1.15e-06,946323665.0,VET/BTC
1534204800000,1.14e-06,1.26e-06,1.01e-06,1.26e-06,1354339335.0,VET/BTC
1534291200000,1.26e-06,1.35e-06,1.21e-06,1.25e-06,1013828087.0,VET/BTC
1534377600000,1.26e-06,1.84e-06,1.23e-06,1.78e-06,2364724868.0,VET/BTC
1534464000000,1.78e-06,2.57e-06,1.69e-06,2.26e-06,3154815491.0,VET/BTC
1534550400000,2.26e-06,2.28e-06,1.75e-06,1.99e-06,1640995503.0,VET/BTC
1534636800000,1.99e-06,2.27e-06,1.89e-06,2.21e-06,1092499785.0,VET/BTC
1534723200000,2.21e-06,2.3e-06,2.05e-06,2.09e-06,1266335792.0,VET/BTC
1534809600000,2.08e-06,2.47e-06,2.05e-06,2.38e-06,1543343272.0,VET/BTC
1534896000000,2.39e-06,2.42e-06,1.96e-06,2.16e-06,1868166723.0,VET/BTC
1534982400000,2.16e-06,2.28e-06,2.11e-06,2.25e-06,724003699.0,VET/BTC
1535068800000,2.25e-06,2.26e-06,2.13e-06,2.17e-06,547923897.0,VET/BTC
1535155200000,2.17e-06,2.35e-06,2.11e-06,2.28e-06,700458296.0,VET/BTC
1535241600000,2.28e-06,2.3e-06,2.17e-06,2.28e-06,571523939.0,VET/BTC
1535328000000,2.27e-06,2.64e-06,2.26e-06,2.6e-06,1560527389.0,VET/BTC
1535414400000,2.61e-06,2.7e-06,2.5e-06,2.54e-06,1058322477.0,VET/BTC
1535500800000,2.53e-06,2.56e-06,2.36e-06,2.42e-06,933995335.0,VET/BTC
1535587200000,2.41e-06,2.49e-06,2.28e-06,2.47e-06,739541883.0,VET/BTC
1535673600000,2.47e-06,2.54e-06,2.33e-06,2.43e-06,792129066.0,VET/BTC
1535760000000,2.43e-06,2.63e-06,2.4e-06,2.52e-06,696280048.0,VET/BTC
1535846400000,2.52e-06,2.56e-06,2.37e-06,2.46e-06,505298086.0,VET/BTC
1535932800000,2.45e-06,2.64e-06,2.41e-06,2.58e-06,550125769.0,VET/BTC
1536019200000,2.58e-06,2.72e-06,2.56e-06,2.64e-06,660317769.0,VET/BTC
1536105600000,2.64e-06,2.69e-06,2.34e-06,2.4e-06,952668188.0,VET/BTC
1536192000000,2.4e-06,2.52e-06,2.32e-06,2.47e-06,606691338.0,VET/BTC
1536278400000,2.48e-06,2.57e-06,2.36e-06,2.41e-06,562803907.0,VET/BTC
1536364800000,2.42e-06,2.5e-06,2.31e-06,2.36e-06,349712978.0,VET/BTC
1536451200000,2.36e-06,2.4e-06,2.28e-06,2.31e-06,324979232.0,VET/BTC
1536537600000,2.31e-06,2.44e-06,2.18e-06,2.24e-06,563863451.0,VET/BTC
1536624000000,2.24e-06,2.26e-06,2.04e-06,2.08e-06,433336767.0,VET/BTC
1536710400000,2.08e-06,2.24e-06,1.86e-06,2.18e-06,653781098.0,VET/BTC
1536796800000,2.17e-06,2.23e-06,2.06e-06,2.15e-06,638828604.0,VET/BTC
1536883200000,2.15e-06,2.19e-06,2.09e-06,2.15e-06,295688027.0,VET/BTC
1536969600000,2.15e-06,2.24e-06,2.12e-06,2.19e-06,308386876.0,VET/BTC
1537056000000,2.18e-06,2.21e-06,2.13e-06,2.18e-06,193244256.0,VET/BTC
1537142400000,2.18e-06,2.21e-06,1.97e-06,2.03e-06,444861754.0,VET/BTC
1537228800000,2.03e-06,2.09e-06,1.95e-06,2.03e-06,378615517.0,VET/BTC
1537315200000,2.04e-06,2.1e-06,1.98e-06,2.03e-06,384703408.0,VET/BTC
1537401600000,2.03e-06,2.12e-06,2.02e-06,2.1e-06,425428964.0,VET/BTC
1537488000000,2.09e-06,2.19e-06,2.05e-06,2.14e-06,896782162.0,VET/BTC
1537574400000,2.14e-06,2.15e-06,2.01e-06,2.04e-06,263239523.0,VET/BTC
1537660800000,2.04e-06,2.1e-06,2.03e-06,2.08e-06,249005724.0,VET/BTC
1537747200000,2.09e-06,2.09e-06,1.95e-06,1.99e-06,297767156.0,VET/BTC
1537833600000,1.99e-06,2.01e-06,1.88e-06,1.99e-06,313710823.0,VET/BTC
1537920000000,1.99e-06,2e-06,1.92e-06,1.93e-06,210708830.0,VET/BTC
1538006400000,1.94e-06,1.98e-06,1.92e-06,1.96e-06,200038564.0,VET/BTC
1538092800000,1.96e-06,2.02e-06,1.94e-06,1.97e-06,263274561.0,VET/BTC
1538179200000,1.97e-06,1.98e-06,1.95e-06,1.96e-06,159189602.0,VET/BTC
1538265600000,1.96e-06,1.97e-06,1.92e-06,1.95e-06,149979218.0,VET/BTC
1538352000000,1.95e-06,1.96e-06,1.93e-06,1.94e-06,138572760.0,VET/BTC
1538438400000,1.95e-06,2.04e-06,1.94e-06,1.99e-06,305738638.0,VET/BTC
1538524800000,1.98e-06,1.99e-06,1.95e-06,1.97e-06,143278709.0,VET/BTC
1538611200000,1.97e-06,1.98e-06,1.95e-06,1.96e-06,136535366.0,VET/BTC
1538697600000,1.95e-06,2.01e-06,1.94e-06,1.99e-06,195414789.0,VET/BTC
1538784000000,1.99e-06,2.01e-06,1.96e-06,1.97e-06,112746949.0,VET/BTC
1538870400000,1.98e-06,2e-06,1.96e-06,1.98e-06,123376861.0,VET/BTC
1538956800000,1.99e-06,2.09e-06,1.97e-06,2.06e-06,332929135.0,VET/BTC
1539043200000,2.06e-06,2.07e-06,2.01e-06,2.05e-06,220234570.0,VET/BTC
1539129600000,2.05e-06,2.07e-06,1.99e-06,2.01e-06,217662696.0,VET/BTC
1539216000000,2.01e-06,2.02e-06,1.79e-06,1.81e-06,431672652.0,VET/BTC
1539302400000,1.8e-06,1.88e-06,1.77e-06,1.85e-06,220412109.0,VET/BTC
1539388800000,1.84e-06,1.87e-06,1.82e-06,1.83e-06,132275293.0,VET/BTC
1539475200000,1.84e-06,1.86e-06,1.8e-06,1.81e-06,147854573.0,VET/BTC
1539561600000,1.81e-06,1.84e-06,1.71e-06,1.78e-06,391078840.0,VET/BTC
1539648000000,1.79e-06,1.83e-06,1.76e-06,1.8e-06,204041243.0,VET/BTC
1539734400000,1.81e-06,1.81e-06,1.76e-06,1.8e-06,283025614.0,VET/BTC
1539820800000,1.79e-06,1.81e-06,1.73e-06,1.76e-06,218544548.0,VET/BTC
1539907200000,1.75e-06,1.79e-06,1.73e-06,1.78e-06,148753311.0,VET/BTC
1539993600000,1.78e-06,1.8e-06,1.77e-06,1.78e-06,128792080.0,VET/BTC
1540080000000,1.78e-06,1.79e-06,1.73e-06,1.75e-06,182390133.0,VET/BTC
1540166400000,1.75e-06,1.76e-06,1.66e-06,1.71e-06,329239831.0,VET/BTC
1540252800000,1.71e-06,1.86e-06,1.63e-06,1.82e-06,817586910.0,VET/BTC
1540339200000,1.83e-06,1.84e-06,1.75e-06,1.76e-06,415388864.0,VET/BTC
1540425600000,1.76e-06,1.78e-06,1.71e-06,1.74e-06,259599645.0,VET/BTC
